playedMatches,goals,assists,penalties,player.id,player.name,player.firstName,player.lastName,player.dateOfBirth,player.nationality,player.section,player.position,player.shirtNumber,player.lastUpdated,team.id,team.name,team.shortName,team.tla,team.crest,team.address,team.website,team.founded,team.clubColors,team.venue,team.lastUpdated,competition_code,competition_name,season_start_year
27,3,3.0,,122949,Justin Njinmah,Justin,Njinmah,2000-11-15,Germany,Right Winger,,,2024-10-12T09:41:19Z,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,Franz-Böhmert-Str. 1c Bremen 28205,http://www.werder.de,1899,Green / White,Weserstadion,2024-07-29T17:13:29Z,BL1,Bundesliga,2024
33,3,3.0,1.0,176932,Paul Wanner,Paul,Wanner,2005-12-23,Germany,Midfield,,,2024-06-06T13:14:22Z,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,Schloßhaustraße 162 Heidenheim 89522,http://www.fc-heidenheim.de,1846,Blue / Red / White,Voith-Arena,2024-07-29T17:14:58Z,BL1,Bundesliga,2024
33,3,1.0,,180563,Hugo Larsson,Hugo,Larsson,2004-06-27,Sweden,Central Midfield,,,2024-08-12T11:57:09Z,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,Mörfelder Landstraße 362 Frankfurt am Main 60528,http://www.eintracht.de,1899,Red / Black,Deutsche Bank Park,2024-07-29T17:13:52Z,BL1,Bundesliga,2024
28,3,4.0,,9423,Maximilian Arnold,Maximilian,Arnold,1994-05-27,Germany,Central Midfield,,,2024-08-12T11:57:09Z,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,In den Allerwiesen 1 Wolfsburg 38446,http://www.vfl-wolfsburg.de,1945,Green / White,Volkswagen Arena,2024-07-29T17:13:21Z,BL1,Bundesliga,2024
31,3,3.0,,151650,Léo Scienza,,Léo Scienza,1998-09-13,Brazil,Midfield,,,2025-03-11T09:41:18Z,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,Schloßhaustraße 162 Heidenheim 89522,http://www.fc-heidenheim.de,1846,Blue / Red / White,Voith-Arena,2024-07-29T17:14:58Z,BL1,Bundesliga,2024
16,3,,,7457,Donyell Malen,Donyell,Malen,1999-01-19,Netherlands,Right Winger,,,2024-08-12T11:57:09Z,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,Rheinlanddamm 207-209 Dortmund 44137,http://www.bvb.de,1909,Black / Yellow,Signal Iduna Park,2022-02-25T16:50:16Z,BL1,Bundesliga,2024
31,3,1.0,2.0,3183,Emre Can,Emre,Can,1994-01-12,Germany,Defensive Midfield,,,2024-08-12T11:57:09Z,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,Rheinlanddamm 207-209 Dortmund 44137,http://www.bvb.de,1909,Black / Yellow,Signal Iduna Park,2022-02-25T16:50:16Z,BL1,Bundesliga,2024
28,3,1.0,,56858,Keven Schlotterbeck,Keven,Schlotterbeck,1997-04-28,Germany,Centre-Back,,,2024-08-12T11:57:09Z,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,Donauwörther Straße 170 Augsburg 86154,http://www.fcaugsburg.de,1907,Red / Green / White,WWK Arena,2023-02-28T07:59:40Z,BL1,Bundesliga,2024
30,3,5.0,,171757,Tom Rothe,Tom,Rothe,2004-10-29,Germany,Left-Back,,,2024-08-12T11:57:09Z,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,An der Wuhlheide 263 Berlin 12555,http://www.fc-union-berlin.de,1906,Red / White,Stadion An der Alten Försterei,2024-07-29T17:14:25Z,BL1,Bundesliga,2024
24,3,2.0,,72432,Jeong Wooyeong,Woo-yeong,Jeong,1999-09-20,South Korea,Attacking Midfield,,,2024-08-12T11:57:09Z,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,An der Wuhlheide 263 Berlin 12555,http://www.fc-union-berlin.de,1906,Red / White,Stadion An der Alten Försterei,2024-07-29T17:14:25Z,BL1,Bundesliga,2024
